key,country,site,cluster,plot,siteid,longitude,latitude,year,plotcultmgd,postoposeq,vegstructure,severeero,rdr50,trees,shrubs,cropland,forest,grassland,wooded_grassland,grasslandall,bushland,shrubland,wetland,dom_landuse,shheight,shlength,shwidth,scientificName,shrubspecies_common,key_1,subplot
uuid:44d6387a-ed9d-45cc-b5a4-c8452e80bd5f,sri_lanka,laggala,7,12,laggala_7_12,80.8453,7.64042,2024,0,bottomland,frst,1,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,4.6,3.6,Mallotus philippensis,-,uuid:44d6387a-ed9d-45cc-b5a4-c8452e80bd5f/supl3_shrb_data[3],3
uuid:cb1e770d-dff7-445d-b2bb-6ce027e212b6,sri_lanka,laggala,7,15,laggala_7_15,80.8445,7.64699,2024,0,bottomland,grassland,1,0,0,1,0,0,1,0,1,0,0,0,other,2.8,4.7,4.3,Vitex altissima,-,uuid:cb1e770d-dff7-445d-b2bb-6ce027e212b6/supl3_shrb_data[1],3
uuid:cb1e770d-dff7-445d-b2bb-6ce027e212b6,sri_lanka,laggala,7,15,laggala_7_15,80.8445,7.64699,2024,0,bottomland,grassland,1,0,0,1,0,0,1,0,1,0,0,0,other,2.6,3.9,3.5,Vitex altissima,-,uuid:cb1e770d-dff7-445d-b2bb-6ce027e212b6/supl3_shrb_data[2],3
uuid:f4849847-cd47-4853-a8b1-8dc3f707d7de,sri_lanka,laggala,13,14,laggala_13_14,80.8938,7.60276,2024,0,footslope,frst,1,0,1,1,0,0,0,0,0,0,0,0,protected_area,1.8,3.6,2.9,Dimocarpus longan,-,uuid:f4849847-cd47-4853-a8b1-8dc3f707d7de/supl3_shrb_data[1],3
uuid:f4849847-cd47-4853-a8b1-8dc3f707d7de,sri_lanka,laggala,13,14,laggala_13_14,80.8938,7.60276,2024,0,footslope,frst,1,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.4,3.1,2.7,Polyalthia korinti,-,uuid:f4849847-cd47-4853-a8b1-8dc3f707d7de/supl3_shrb_data[2],3
uuid:f4849847-cd47-4853-a8b1-8dc3f707d7de,sri_lanka,laggala,13,14,laggala_13_14,80.8938,7.60276,2024,0,footslope,frst,1,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.1,1.6,Polyalthia korinti,-,uuid:f4849847-cd47-4853-a8b1-8dc3f707d7de/supl3_shrb_data[3],3
uuid:f4849847-cd47-4853-a8b1-8dc3f707d7de,sri_lanka,laggala,13,14,laggala_13_14,80.8938,7.60276,2024,0,footslope,frst,1,0,1,1,0,0,0,0,0,0,0,0,protected_area,1.8,1.6,1.2,Polyalthia korinti,-,uuid:f4849847-cd47-4853-a8b1-8dc3f707d7de/supl3_shrb_data[4],3
uuid:b2bc1212-01cf-4fe5-8b36-dd45ed0fa707,sri_lanka,laggala,13,11,laggala_13_11,80.8943,7.60387,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.4,3.1,2.6,Dimorphocalyx glabellus,-,uuid:b2bc1212-01cf-4fe5-8b36-dd45ed0fa707/supl3_shrb_data[1],3
uuid:b2bc1212-01cf-4fe5-8b36-dd45ed0fa707,sri_lanka,laggala,13,11,laggala_13_11,80.8943,7.60387,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,3.8,3.2,Antidesma alexiteria,-,uuid:b2bc1212-01cf-4fe5-8b36-dd45ed0fa707/supl3_shrb_data[2],3
uuid:b2bc1212-01cf-4fe5-8b36-dd45ed0fa707,sri_lanka,laggala,13,11,laggala_13_11,80.8943,7.60387,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,1.6,1.0,Dimorphocalyx glabellus,-,uuid:b2bc1212-01cf-4fe5-8b36-dd45ed0fa707/supl3_shrb_data[3],3
uuid:515123cb-b25a-423a-a7f9-48b3b5422b3f,sri_lanka,laggala,13,6,laggala_13_6,80.8919,7.60108,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,4.6,3.9,Dimocarpus longan,-,uuid:515123cb-b25a-423a-a7f9-48b3b5422b3f/supl3_shrb_data[1],3
uuid:515123cb-b25a-423a-a7f9-48b3b5422b3f,sri_lanka,laggala,13,6,laggala_13_6,80.8919,7.60108,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.9,3.8,3.5,Dimocarpus longan,-,uuid:515123cb-b25a-423a-a7f9-48b3b5422b3f/supl3_shrb_data[2],3
uuid:515123cb-b25a-423a-a7f9-48b3b5422b3f,sri_lanka,laggala,13,6,laggala_13_6,80.8919,7.60108,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,1.6,2.1,2.0,Dimorphocalyx glabellus,-,uuid:515123cb-b25a-423a-a7f9-48b3b5422b3f/supl3_shrb_data[3],3
uuid:515123cb-b25a-423a-a7f9-48b3b5422b3f,sri_lanka,laggala,13,6,laggala_13_6,80.8919,7.60108,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.9,3.5,2.9,Dimorphocalyx glabellus,-,uuid:515123cb-b25a-423a-a7f9-48b3b5422b3f/supl3_shrb_data[4],3
uuid:476585de-4556-4efb-b838-9caa4e62d831,sri_lanka,laggala,1,1,laggala_1_1,80.8154,7.5966,2024,1,footslope,other,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.5,1.8,1.3,Codiaeum variegatum,-,uuid:476585de-4556-4efb-b838-9caa4e62d831/supl3_shrb_data[1],3
uuid:476585de-4556-4efb-b838-9caa4e62d831,sri_lanka,laggala,1,1,laggala_1_1,80.8154,7.5966,2024,1,footslope,other,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,1.9,1.6,1.0,Codiaeum variegatum,-,uuid:476585de-4556-4efb-b838-9caa4e62d831/supl3_shrb_data[2],3
uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61,sri_lanka,laggala,13,12,laggala_13_12,80.8862,7.59912,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,1.8,1.2,1.0,Polyalthia korinti,-,uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61/supl3_shrb_data[1],3
uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61,sri_lanka,laggala,13,12,laggala_13_12,80.8862,7.59912,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.5,3.8,3.0,Polyalthia korinti,-,uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61/supl3_shrb_data[2],3
uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61,sri_lanka,laggala,13,12,laggala_13_12,80.8862,7.59912,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,2.1,1.6,Polyalthia korinti,-,uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61/supl3_shrb_data[3],3
uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61,sri_lanka,laggala,13,12,laggala_13_12,80.8862,7.59912,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.9,2.3,2.1,Streblus taxoides,-,uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61/supl3_shrb_data[4],3
uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61,sri_lanka,laggala,13,12,laggala_13_12,80.8862,7.59912,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.0,1.7,Streblus taxoides,-,uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61/supl3_shrb_data[5],3
uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61,sri_lanka,laggala,13,12,laggala_13_12,80.8862,7.59912,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,1.9,1.2,0.7,Streblus taxoides,-,uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61/supl3_shrb_data[6],3
uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61,sri_lanka,laggala,13,12,laggala_13_12,80.8862,7.59912,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.4,2.0,1.5,Dimorphocalyx glabellus,-,uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61/supl3_shrb_data[7],3
uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61,sri_lanka,laggala,13,12,laggala_13_12,80.8862,7.59912,2024,0,footslope,frst,0,0,1,1,0,0,0,0,0,0,0,0,protected_area,2.7,2.3,1.8,Dimorphocalyx glabellus,-,uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61/supl3_shrb_data[8],3
uuid:2a792a3a-0751-467e-86dc-28f3ed315e2e,sri_lanka,laggala,1,9,laggala_1_9,80.8168,7.6021,2024,1,footslope,wooded_grassland,0,1,1,1,0,0,0,1,1,0,0,0,woodlot,1.8,1.0,0.7,Leucaena leucocephala,-,uuid:2a792a3a-0751-467e-86dc-28f3ed315e2e/supl3_shrb_data[1],3
uuid:2a792a3a-0751-467e-86dc-28f3ed315e2e,sri_lanka,laggala,1,9,laggala_1_9,80.8168,7.6021,2024,1,footslope,wooded_grassland,0,1,1,1,0,0,0,1,1,0,0,0,woodlot,2.8,2.3,2.1,Leucaena leucocephala,*,uuid:2a792a3a-0751-467e-86dc-28f3ed315e2e/supl3_shrb_data[2],3
uuid:2a792a3a-0751-467e-86dc-28f3ed315e2e,sri_lanka,laggala,1,9,laggala_1_9,80.8168,7.6021,2024,1,footslope,wooded_grassland,0,1,1,1,0,0,0,1,1,0,0,0,woodlot,2.8,3.0,2.1,Ficus racemosa,-,uuid:2a792a3a-0751-467e-86dc-28f3ed315e2e/supl3_shrb_data[3],3
uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658,sri_lanka,laggala,14,12,laggala_14_12,80.8961,7.61902,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.9,3.6,3.2,Benkara malabarica,-,uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658/supl3_shrb_data[1],3
uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658,sri_lanka,laggala,14,12,laggala_14_12,80.8961,7.61902,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,3.5,3.2,Benkara malabarica,-,uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658/supl3_shrb_data[2],3
uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658,sri_lanka,laggala,14,12,laggala_14_12,80.8961,7.61902,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,3.2,3.0,Dimorphocalyx glabellus,-,uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658/supl3_shrb_data[3],3
uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658,sri_lanka,laggala,14,12,laggala_14_12,80.8961,7.61902,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.3,2.1,2.0,Dimorphocalyx glabellus,-,uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658/supl3_shrb_data[4],3
uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658,sri_lanka,laggala,14,12,laggala_14_12,80.8961,7.61902,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,3.6,3.2,Dimorphocalyx glabellus,-,uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658/supl3_shrb_data[5],3
uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658,sri_lanka,laggala,14,12,laggala_14_12,80.8961,7.61902,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.5,2.6,2.0,Dimorphocalyx glabellus,-,uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658/supl3_shrb_data[6],3
uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658,sri_lanka,laggala,14,12,laggala_14_12,80.8961,7.61902,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,4.1,4.0,Streblus taxoides,-,uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658/supl3_shrb_data[7],3
uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658,sri_lanka,laggala,14,12,laggala_14_12,80.8961,7.61902,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,1.2,1.5,1.3,Glycosmis mauritiana,-,uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658/supl3_shrb_data[8],3
uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658,sri_lanka,laggala,14,12,laggala_14_12,80.8961,7.61902,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.5,2.1,0.9,Glycosmis mauritiana,-,uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658/supl3_shrb_data[9],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,4.4,2.6,Glycosmis mauritiana,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[1],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.5,2.4,2.0,Glycosmis mauritiana,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[2],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,3.6,3.0,Glycosmis mauritiana,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[3],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.5,3.8,3.1,Polyalthia korinti,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[4],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.4,2.0,Polyalthia korinti,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[5],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.4,4.5,4.1,Polyalthia korinti,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[6],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.3,4.6,4.0,Polyalthia korinti,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[7],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,3.9,3.1,Polyalthia korinti,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[8],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.1,1.3,Drypetes sepiaria,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[9],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,3.6,3.3,Drypetes sepiaria,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[10],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,4.7,4.3,Benkara malabarica,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[11],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.3,5.6,3.8,Benkara malabarica,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[12],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,3.9,3.7,Dimorphocalyx glabellus,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[13],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,4.5,2.8,Dimorphocalyx glabellus,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[14],3
uuid:8910efa7-5d50-436f-bad6-bba7091a3798,sri_lanka,laggala,14,3,laggala_14_3,80.8965,7.62076,2024,0,footslope,frst,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,3.5,3.0,Dimorphocalyx glabellus,-,uuid:8910efa7-5d50-436f-bad6-bba7091a3798/supl3_shrb_data[15],3
uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1,sri_lanka,laggala,14,6,laggala_14_6,80.896,7.6207,2024,0,footslope,thicket,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,4.6,4.1,Dimorphocalyx glabellus,-,uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1/supl3_shrb_data[1],3
uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1,sri_lanka,laggala,14,6,laggala_14_6,80.896,7.6207,2024,0,footslope,thicket,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.9,2.7,Dimorphocalyx glabellus,-,uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1/supl3_shrb_data[2],3
uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1,sri_lanka,laggala,14,6,laggala_14_6,80.896,7.6207,2024,0,footslope,thicket,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.9,6.8,5.4,Dimorphocalyx glabellus,-,uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1/supl3_shrb_data[3],3
uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1,sri_lanka,laggala,14,6,laggala_14_6,80.896,7.6207,2024,0,footslope,thicket,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,3.8,2.6,Dimorphocalyx glabellus,-,uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1/supl3_shrb_data[4],3
uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1,sri_lanka,laggala,14,6,laggala_14_6,80.896,7.6207,2024,0,footslope,thicket,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,3.1,2.8,Polyalthia korinti,-,uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1/supl3_shrb_data[5],3
uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1,sri_lanka,laggala,14,6,laggala_14_6,80.896,7.6207,2024,0,footslope,thicket,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.4,2.3,Polyalthia korinti,-,uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1/supl3_shrb_data[6],3
uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1,sri_lanka,laggala,14,6,laggala_14_6,80.896,7.6207,2024,0,footslope,thicket,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.8,2.4,Glycosmis mauritiana,-,uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1/supl3_shrb_data[7],3
uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1,sri_lanka,laggala,14,6,laggala_14_6,80.896,7.6207,2024,0,footslope,thicket,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.1,2.0,Polyalthia korinti,-,uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1/supl3_shrb_data[8],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,3.6,3.2,Lepisanthes senegalensis,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[1],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.1,2.0,Glycosmis mauritiana,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[2],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,1.9,3.2,1.8,Glycosmis mauritiana,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[3],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,3.9,2.9,Glycosmis mauritiana,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[4],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.1,1.8,Glycosmis mauritiana,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[5],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.1,2.0,Glycosmis mauritiana,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[6],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.9,4.6,4.1,Polyalthia korinti,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[7],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.9,3.1,2.8,Polyalthia korinti,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[8],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.1,2.0,Polyalthia korinti,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[9],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,3.1,2.4,Polyalthia korinti,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[10],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.9,3.6,3.2,Dimorphocalyx glabellus,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[11],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.6,2.3,2.1,Dimorphocalyx glabellus,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[12],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,2.1,1.5,Catunaregam spinosa,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[13],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.8,3.1,2.4,Catunaregam spinosa,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[14],3
uuid:1c5bac58-a7ae-48aa-a374-ac5014006782,sri_lanka,laggala,14,11,laggala_14_11,80.8966,7.62044,2024,0,footslope,frst,0,1,1,1,0,0,0,0,0,0,0,0,protected_area,2.9,3.1,3.0,Phyllanthus racemosus,-,uuid:1c5bac58-a7ae-48aa-a374-ac5014006782/supl3_shrb_data[15],3
uuid:e55d5594-95bb-41f4-92e8-0a65721dda3d,sri_lanka,laggala,1,7,laggala_1_7,80.816,7.59612,2024,1,footslope,other,1,1,1,1,0,0,0,0,0,0,0,0,annual_agroforestry,1.8,1.0,0.6,Psidium guajava,-,uuid:e55d5594-95bb-41f4-92e8-0a65721dda3d/supl3_shrb_data[1],3
uuid:e55d5594-95bb-41f4-92e8-0a65721dda3d,sri_lanka,laggala,1,7,laggala_1_7,80.816,7.59612,2024,1,footslope,other,1,1,1,1,0,0,0,0,0,0,0,0,annual_agroforestry,2.3,1.8,1.0,Mangifera indica,-,uuid:e55d5594-95bb-41f4-92e8-0a65721dda3d/supl3_shrb_data[2],3
uuid:e55d5594-95bb-41f4-92e8-0a65721dda3d,sri_lanka,laggala,1,7,laggala_1_7,80.816,7.59612,2024,1,footslope,other,1,1,1,1,0,0,0,0,0,0,0,0,annual_agroforestry,1.9,2.6,2.4,Schleichera oleosa,-,uuid:e55d5594-95bb-41f4-92e8-0a65721dda3d/supl3_shrb_data[3],3
uuid:8b8bf796-ae24-45b5-ae77-6593e120e489,sri_lanka,laggala,10,11,laggala_10_11,80.8619,7.61943,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,1.6,2.1,1.8,Memecylon umbellatum,-,uuid:8b8bf796-ae24-45b5-ae77-6593e120e489/supl3_shrb_data[1],3
uuid:8b8bf796-ae24-45b5-ae77-6593e120e489,sri_lanka,laggala,10,11,laggala_10_11,80.8619,7.61943,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,protected_area,1.9,1.1,0.6,Lepisanthes senegalensis,-,uuid:8b8bf796-ae24-45b5-ae77-6593e120e489/supl3_shrb_data[2],3
